	war_Qid	warLabel	startDate	endDate	participants
991	Q1361354	Nine Years' War	1594-01-01T00:00:00Z	1603-01-01T00:00:00Z	Q3327860
992	Q1361929	Indonesia–Malaysia confrontation	1963-01-20T00:00:00Z	1966-08-11T00:00:00Z	Q252
993	Q1361929	Indonesia–Malaysia confrontation	1963-01-20T00:00:00Z	1966-08-11T00:00:00Z	Q833
994	Q1362162	First Carnatic War	1746-01-01T00:00:00Z	1748-01-01T00:00:00Z	Q70972
995	Q1362162	First Carnatic War	1746-01-01T00:00:00Z	1748-01-01T00:00:00Z	Q161885
996	Q1362162	First Carnatic War	1746-01-01T00:00:00Z	1748-01-01T00:00:00Z	Q613006
997	Q1362205	First Olynthian War	-0381-01-01T00:00:00Z	-0378-01-01T00:00:00Z	Q5690
998	Q1362205	First Olynthian War	-0381-01-01T00:00:00Z	-0378-01-01T00:00:00Z	Q2042616
999	Q1362209	First Anglo-Maratha War	1775-01-01T00:00:00Z	1782-01-01T00:00:00Z	Q8680
1000	Q1362209	First Anglo-Maratha War	1775-01-01T00:00:00Z	1782-01-01T00:00:00Z	Q83618
1001	Q1366196	Gothic War	0376-01-01T00:00:00Z	0382-01-01T00:00:00Z	Q12544
1002	Q1366196	Gothic War	0376-01-01T00:00:00Z	0382-01-01T00:00:00Z	Q42834
1003	Q1366196	Gothic War	0376-01-01T00:00:00Z	0382-01-01T00:00:00Z	Q45813
1004	Q1366196	Gothic War	0376-01-01T00:00:00Z	0382-01-01T00:00:00Z	Q178054
1005	Q1366196	Gothic War	0376-01-01T00:00:00Z	0382-01-01T00:00:00Z	Q1290818
1006	Q1366196	Gothic War	0376-01-01T00:00:00Z	0382-01-01T00:00:00Z	Q1400317
1007	Q1367731	Saudi–Yemeni War	1934-02-01T00:00:00Z	1934-05-20T00:00:00Z	Q805
1008	Q1367731	Saudi–Yemeni War	1934-02-01T00:00:00Z	1934-05-20T00:00:00Z	Q851
1009	Q1367977	Esopus Wars	1659-09-01T00:00:00Z	1663-09-01T00:00:00Z	Q82048
1010	Q1367977	Esopus Wars	1659-09-01T00:00:00Z	1663-09-01T00:00:00Z	Q200569
1011	Q1369423	Toledo War	1835-01-01T00:00:00Z	1836-01-01T00:00:00Z	Q1397
1012	Q1369423	Toledo War	1835-01-01T00:00:00Z	1836-01-01T00:00:00Z	Q1360064
1013	Q1373706	Ayutthayan–Cambodian War	1591-01-01T00:00:00Z	1594-01-03T00:00:00Z	Q841364
1014	Q1373706	Ayutthayan–Cambodian War	1591-01-01T00:00:00Z	1594-01-03T00:00:00Z	Q4919413
1015	Q1377132	Kieft's War	1643-01-01T00:00:00Z	1645-01-01T00:00:00Z	Q82048
1016	Q1377132	Kieft's War	1643-01-01T00:00:00Z	1645-01-01T00:00:00Z	Q382593
1017	Q1382989	Rogue River Wars	1855-01-01T00:00:00Z	1856-01-01T00:00:00Z	Q30
1018	Q1382989	Rogue River Wars	1855-01-01T00:00:00Z	1856-01-01T00:00:00Z	Q27230043
1019	Q1418062	Fourth Syrian War (219–217 BCE)	-0218-01-01T00:00:00Z	-0216-01-01T00:00:00Z	Q93180
1020	Q1418062	Fourth Syrian War (219–217 BCE)	-0218-01-01T00:00:00Z	-0216-01-01T00:00:00Z	Q2320005
1021	Q1420115	Russo-Persian War of 1826–28	1826-07-31T00:00:00Z	1828-02-22T00:00:00Z	Q34266
1022	Q1420115	Russo-Persian War of 1826–28	1826-07-31T00:00:00Z	1828-02-22T00:00:00Z	Q189326
1023	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q4948
1024	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q12548
1025	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q70972
1026	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q148540
1027	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q153529
1028	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q170174
1029	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q174306
1030	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q179876
1031	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q200262
1032	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q600093
1033	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q693570
1034	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q766501
1035	Q1429256	War of the League of Cognac	1526-01-01T00:00:00Z	1530-01-01T00:00:00Z	Q47014250
1036	Q1434602	Libyan–Egyptian War	1977-07-21T00:00:00Z	1977-07-24T00:00:00Z	Q79
1037	Q1434602	Libyan–Egyptian War	1977-07-21T00:00:00Z	1977-07-24T00:00:00Z	Q1016
1038	Q1450532	Franco-Turkish War	1918-12-01T00:00:00Z	1921-10-01T00:00:00Z	Q70802
1039	Q1450532	Franco-Turkish War	1918-12-01T00:00:00Z	1921-10-01T00:00:00Z	Q2949827
1040	Q1455917	Umayyad conquest of Hispania	0711-01-01T00:00:00Z	0716-01-01T00:00:00Z	Q126936
1041	Q1455917	Umayyad conquest of Hispania	0711-01-01T00:00:00Z	0716-01-01T00:00:00Z	Q8575586
1042	Q1456086	Nez Perce War	1877-06-01T00:00:00Z	1877-10-01T00:00:00Z	Q30
1043	Q1456086	Nez Perce War	1877-06-01T00:00:00Z	1877-10-01T00:00:00Z	Q1123923
1044	Q1456086	Nez Perce War	1877-06-01T00:00:00Z	1877-10-01T00:00:00Z	Q2526730
1045	Q1474893	Cleomenean War	-0228-01-01T00:00:00Z	-0221-01-01T00:00:00Z	Q5690
1046	Q1474893	Cleomenean War	-0228-01-01T00:00:00Z	-0221-01-01T00:00:00Z	Q83958
1047	Q1474893	Cleomenean War	-0228-01-01T00:00:00Z	-0221-01-01T00:00:00Z	Q244796
1048	Q1474893	Cleomenean War	-0228-01-01T00:00:00Z	-0221-01-01T00:00:00Z	Q6536845
1049	Q1495944	Polish–Lithuanian War	1919-01-01T00:00:00Z	1920-01-01T00:00:00Z	Q37
1050	Q1495944	Polish–Lithuanian War	1919-01-01T00:00:00Z	1920-01-01T00:00:00Z	Q207272
1051	Q1500631	Ecuadorian–Peruvian War	1941-07-05T00:00:00Z	1942-01-29T00:00:00Z	Q419
1052	Q1500631	Ecuadorian–Peruvian War	1941-07-05T00:00:00Z	1942-01-29T00:00:00Z	Q736
1053	Q1501025	Utah War	1857-03-01T00:00:00Z	1858-07-01T00:00:00Z	Q30
1054	Q1501025	Utah War	1857-03-01T00:00:00Z	1858-07-01T00:00:00Z	Q1150921
1055	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q26683
1056	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q41053
1057	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q152220
1058	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q452670
1059	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q720676
1060	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q929554
1061	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q1718017
1062	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q1822817
1063	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q3326561
1064	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q6510917
1065	Q49103	Lebanon War	1982-06-06T00:00:00Z	1985-05-17T00:00:00Z	Q17006094
1066	Q49104	2006 Lebanon War	2006-07-12T00:00:00Z	2006-08-14T00:00:00Z	Q41053
1067	Q49104	2006 Lebanon War	2006-07-12T00:00:00Z	2006-08-14T00:00:00Z	Q58967
1068	Q49104	2006 Lebanon War	2006-07-12T00:00:00Z	2006-08-14T00:00:00Z	Q452670
1069	Q49104	2006 Lebanon War	2006-07-12T00:00:00Z	2006-08-14T00:00:00Z	Q921699
1070	Q49104	2006 Lebanon War	2006-07-12T00:00:00Z	2006-08-14T00:00:00Z	Q1349604
1071	Q54434	War of Jenkins' Ear	1739-10-22T00:00:00Z	1748-10-18T00:00:00Z	Q29
1072	Q54434	War of Jenkins' Ear	1739-10-22T00:00:00Z	1748-10-18T00:00:00Z	Q8680
1073	Q58947	War of the Triple Alliance	1864-12-27T00:00:00Z	1870-03-01T00:00:00Z	Q77
1074	Q58947	War of the Triple Alliance	1864-12-27T00:00:00Z	1870-03-01T00:00:00Z	Q414
1075	Q58947	War of the Triple Alliance	1864-12-27T00:00:00Z	1870-03-01T00:00:00Z	Q733
1076	Q58947	War of the Triple Alliance	1864-12-27T00:00:00Z	1870-03-01T00:00:00Z	Q217230
1077	Q58947	War of the Triple Alliance	1864-12-27T00:00:00Z	1870-03-01T00:00:00Z	Q15051546
1078	Q60489	Albanian–Venetian War	1447-12-01T00:00:00Z	1448-10-04T00:00:00Z	Q4948
1079	Q60489	Albanian–Venetian War	1447-12-01T00:00:00Z	1448-10-04T00:00:00Z	Q12560
1080	Q60489	Albanian–Venetian War	1447-12-01T00:00:00Z	1448-10-04T00:00:00Z	Q669241
1081	Q68969	Croatian War of Independence	1991-03-31T00:00:00Z	1995-08-07T00:00:00Z	Q224
1082	Q68969	Croatian War of Independence	1991-03-31T00:00:00Z	1995-08-07T00:00:00Z	Q83286
1083	Q68969	Croatian War of Independence	1991-03-31T00:00:00Z	1995-08-07T00:00:00Z	Q211853
1084	Q68969	Croatian War of Independence	1991-03-31T00:00:00Z	1995-08-07T00:00:00Z	Q272110
1085	Q68969	Croatian War of Independence	1991-03-31T00:00:00Z	1995-08-07T00:00:00Z	Q934644
1086	Q68969	Croatian War of Independence	1991-03-31T00:00:00Z	1995-08-07T00:00:00Z	Q1274468
1087	Q68969	Croatian War of Independence	1991-03-31T00:00:00Z	1995-08-07T00:00:00Z	Q16761250
1088	Q74109	Albanian resistance during World War II	1939-01-01T00:00:00Z	1944-01-01T00:00:00Z	Q7318
1089	Q74109	Albanian resistance during World War II	1939-01-01T00:00:00Z	1944-01-01T00:00:00Z	Q172579
1090	Q74109	Albanian resistance during World War II	1939-01-01T00:00:00Z	1944-01-01T00:00:00Z	Q689339
1091	Q74109	Albanian resistance during World War II	1939-01-01T00:00:00Z	1944-01-01T00:00:00Z	Q777147
1092	Q74109	Albanian resistance during World War II	1939-01-01T00:00:00Z	1944-01-01T00:00:00Z	Q822509
1093	Q74109	Albanian resistance during World War II	1939-01-01T00:00:00Z	1944-01-01T00:00:00Z	Q1448131
1094	Q74109	Albanian resistance during World War II	1939-01-01T00:00:00Z	1944-01-01T00:00:00Z	Q3299868
1095	Q74298	Polish–Ottoman War of  1672–1676	1672-01-01T00:00:00Z	1676-01-01T00:00:00Z	Q12560
1096	Q74298	Polish–Ottoman War of  1672–1676	1672-01-01T00:00:00Z	1676-01-01T00:00:00Z	Q160440
1097	Q74298	Polish–Ottoman War of  1672–1676	1672-01-01T00:00:00Z	1676-01-01T00:00:00Z	Q171393
1098	Q74298	Polish–Ottoman War of  1672–1676	1672-01-01T00:00:00Z	1676-01-01T00:00:00Z	Q172107
1099	Q74298	Polish–Ottoman War of  1672–1676	1672-01-01T00:00:00Z	1676-01-01T00:00:00Z	Q212439
1100	Q74298	Polish–Ottoman War of  1672–1676	1672-01-01T00:00:00Z	1676-01-01T00:00:00Z	Q10957559
1101	Q74302	Polish–Ottoman War of 1633–34	1633-01-01T00:00:00Z	1634-01-01T00:00:00Z	Q12560
1102	Q74302	Polish–Ottoman War of 1633–34	1633-01-01T00:00:00Z	1634-01-01T00:00:00Z	Q172107
1103	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q4948
1104	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q12548
1105	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q12560
1106	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q127885
1107	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q133255
1108	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q153136
1109	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q172107
1110	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q179248
1111	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q186096
1112	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q539051
1113	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q766501
1114	Q74623	Great Turkish War	1683-01-01T00:00:00Z	1699-01-01T00:00:00Z	Q3324486
1115	Q75626	First Macedonian War	-0213-01-01T00:00:00Z	-0204-01-01T00:00:00Z	Q5690
1116	Q75626	First Macedonian War	-0213-01-01T00:00:00Z	-0204-01-01T00:00:00Z	Q17167
1117	Q75626	First Macedonian War	-0213-01-01T00:00:00Z	-0204-01-01T00:00:00Z	Q83958
1118	Q75626	First Macedonian War	-0213-01-01T00:00:00Z	-0204-01-01T00:00:00Z	Q244796
1119	Q75626	First Macedonian War	-0213-01-01T00:00:00Z	-0204-01-01T00:00:00Z	Q245273
1120	Q75626	First Macedonian War	-0213-01-01T00:00:00Z	-0204-01-01T00:00:00Z	Q321029
1121	Q75626	First Macedonian War	-0213-01-01T00:00:00Z	-0204-01-01T00:00:00Z	Q888175
1122	Q75626	First Macedonian War	-0213-01-01T00:00:00Z	-0204-01-01T00:00:00Z	Q1247159
1123	Q75626	First Macedonian War	-0213-01-01T00:00:00Z	-0204-01-01T00:00:00Z	Q6536845
1124	Q75665	Second Macedonian War	-0199-01-01T00:00:00Z	-0196-01-01T00:00:00Z	Q17167
1125	Q75665	Second Macedonian War	-0199-01-01T00:00:00Z	-0196-01-01T00:00:00Z	Q43048
1126	Q75665	Second Macedonian War	-0199-01-01T00:00:00Z	-0196-01-01T00:00:00Z	Q83958
1127	Q75665	Second Macedonian War	-0199-01-01T00:00:00Z	-0196-01-01T00:00:00Z	Q245273
1128	Q75665	Second Macedonian War	-0199-01-01T00:00:00Z	-0196-01-01T00:00:00Z	Q321029
1129	Q75665	Second Macedonian War	-0199-01-01T00:00:00Z	-0196-01-01T00:00:00Z	Q844930
1130	Q75665	Second Macedonian War	-0199-01-01T00:00:00Z	-0196-01-01T00:00:00Z	Q17524011
1131	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q657
1132	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q916
1133	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q954
1134	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q967
1135	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q974
1136	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q1030
1137	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q1036
1138	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q1037
1139	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q1049
1140	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q28699
1141	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q108462
1142	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q134469
1143	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q144806
1144	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q249015
1145	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q645254
1146	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q1498659
1147	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q2271402
1148	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q3550188
1149	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q5467563
1150	Q75756	Second Congo War	1998-08-02T00:00:00Z	2003-06-30T00:00:00Z	Q7287080
1151	Q76026	Greco-Persian Wars	-0498-01-01T00:00:00Z	-0448-01-01T00:00:00Z	Q11772
1152	Q76026	Greco-Persian Wars	-0498-01-01T00:00:00Z	-0448-01-01T00:00:00Z	Q389688
1153	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q17167
1154	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q26857
1155	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q83958
1156	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q102679
1157	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q166919
1158	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q207363
1159	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q244796
1160	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q270678
1161	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q298168
1162	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q321029
1163	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q870517
1164	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q10857476
1165	Q76118	Third Macedonian War	-0170-01-01T00:00:00Z	-0167-01-01T00:00:00Z	Q11266977
1166	Q80330	English Civil War	1642-01-01T00:00:00Z	1651-09-03T00:00:00Z	Q44279
1167	Q80330	English Civil War	1642-01-01T00:00:00Z	1651-09-03T00:00:00Z	Q81506
1168	Q80330	English Civil War	1642-01-01T00:00:00Z	1651-09-03T00:00:00Z	Q1130553
1169	Q80330	English Civil War	1642-01-01T00:00:00Z	1651-09-03T00:00:00Z	Q2284765
1170	Q82664	Iran–Iraq War	1980-09-22T00:00:00Z	1988-08-20T00:00:00Z	Q794
1171	Q82664	Iran–Iraq War	1980-09-22T00:00:00Z	1988-08-20T00:00:00Z	Q796
1172	Q82664	Iran–Iraq War	1980-09-22T00:00:00Z	1988-08-20T00:00:00Z	Q1049
1173	Q82664	Iran–Iraq War	1980-09-22T00:00:00Z	1988-08-20T00:00:00Z	Q636947
1174	Q82664	Iran–Iraq War	1980-09-22T00:00:00Z	1988-08-20T00:00:00Z	Q677505
1175	Q82664	Iran–Iraq War	1980-09-22T00:00:00Z	1988-08-20T00:00:00Z	Q718723
1176	Q82664	Iran–Iraq War	1980-09-22T00:00:00Z	1988-08-20T00:00:00Z	Q781221
1177	Q82664	Iran–Iraq War	1980-09-22T00:00:00Z	1988-08-20T00:00:00Z	Q785078
1178	Q82664	Iran–Iraq War	1980-09-22T00:00:00Z	1988-08-20T00:00:00Z	Q5255812
1179	Q83085	Soviet–Afghan War	1979-12-25T00:00:00Z	1989-02-15T00:00:00Z	Q15180
1180	Q83085	Soviet–Afghan War	1979-12-25T00:00:00Z	1989-02-15T00:00:00Z	Q476757
1181	Q83085	Soviet–Afghan War	1979-12-25T00:00:00Z	1989-02-15T00:00:00Z	Q1360256
1182	Q94916	Second Italo-Ethiopian War	1935-10-03T00:00:00Z	1936-05-01T00:00:00Z	Q172579
1183	Q94916	Second Italo-Ethiopian War	1935-10-03T00:00:00Z	1936-05-01T00:00:00Z	Q207521
1184	Q120843	Second Chechen War	1999-08-26T00:00:00Z	2009-04-15T00:00:00Z	Q159
1185	Q120843	Second Chechen War	1999-08-26T00:00:00Z	2009-04-15T00:00:00Z	Q230
1186	Q120843	Second Chechen War	1999-08-26T00:00:00Z	2009-04-15T00:00:00Z	Q58826
1187	Q120843	Second Chechen War	1999-08-26T00:00:00Z	2009-04-15T00:00:00Z	Q210036
1188	Q120843	Second Chechen War	1999-08-26T00:00:00Z	2009-04-15T00:00:00Z	Q4116969
1189	Q120843	Second Chechen War	1999-08-26T00:00:00Z	2009-04-15T00:00:00Z	Q4119298
1190	Q122100	Continuation War	1941-06-25T00:00:00Z	1944-09-19T00:00:00Z	Q33
1191	Q122100	Continuation War	1941-06-25T00:00:00Z	1944-09-19T00:00:00Z	Q7318
1192	Q122100	Continuation War	1941-06-25T00:00:00Z	1944-09-19T00:00:00Z	Q15180
1193	Q123070	Russo-Turkish War of 1768–1774	1768-01-01T00:00:00Z	1774-01-01T00:00:00Z	Q12560
1194	Q123070	Russo-Turkish War of 1768–1774	1768-01-01T00:00:00Z	1774-01-01T00:00:00Z	Q34266
1195	Q123070	Russo-Turkish War of 1768–1774	1768-01-01T00:00:00Z	1774-01-01T00:00:00Z	Q282475
1196	Q123070	Russo-Turkish War of 1768–1774	1768-01-01T00:00:00Z	1774-01-01T00:00:00Z	Q491507
1197	Q123070	Russo-Turkish War of 1768–1774	1768-01-01T00:00:00Z	1774-01-01T00:00:00Z	Q871792
1198	Q123070	Russo-Turkish War of 1768–1774	1768-01-01T00:00:00Z	1774-01-01T00:00:00Z	Q1069959
1199	Q123210	Russo-Turkish War (1787–1792)	1787-08-24T00:00:00Z	1792-01-09T00:00:00Z	Q12548
1200	Q123210	Russo-Turkish War (1787–1792)	1787-08-24T00:00:00Z	1792-01-09T00:00:00Z	Q12560
1201	Q123210	Russo-Turkish War (1787–1792)	1787-08-24T00:00:00Z	1792-01-09T00:00:00Z	Q34266
1202	Q127751	Wars of the Roses	1455-05-22T00:00:00Z	1487-06-16T00:00:00Z	Q101978
1203	Q127751	Wars of the Roses	1455-05-22T00:00:00Z	1487-06-16T00:00:00Z	Q105278
1204	Q127751	Wars of the Roses	1455-05-22T00:00:00Z	1487-06-16T00:00:00Z	Q105285
1205	Q127751	Wars of the Roses	1455-05-22T00:00:00Z	1487-06-16T00:00:00Z	Q133028
1206	Q129124	Umayyad invasion of Gaul	0719-01-01T00:00:00Z	0759-01-01T00:00:00Z	Q23693
1207	Q129124	Umayyad invasion of Gaul	0719-01-01T00:00:00Z	0759-01-01T00:00:00Z	Q123559
1208	Q129124	Umayyad invasion of Gaul	0719-01-01T00:00:00Z	0759-01-01T00:00:00Z	Q146246
1209	Q129124	Umayyad invasion of Gaul	0719-01-01T00:00:00Z	0759-01-01T00:00:00Z	Q723580
1210	Q129124	Umayyad invasion of Gaul	0719-01-01T00:00:00Z	0759-01-01T00:00:00Z	Q854415
1211	Q129124	Umayyad invasion of Gaul	0719-01-01T00:00:00Z	0759-01-01T00:00:00Z	Q2295939
1212	Q129124	Umayyad invasion of Gaul	0719-01-01T00:00:00Z	0759-01-01T00:00:00Z	Q7703611
1213	Q129124	Umayyad invasion of Gaul	0719-01-01T00:00:00Z	0759-01-01T00:00:00Z	Q8575586
1214	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q8680
1215	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q83164
1216	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q181878
1217	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q242995
1218	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q697185
1219	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q951444
1220	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q1078602
1221	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q1557792
1222	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q3595882
1223	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q4916371
1224	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q5915498
1225	Q129864	Indian Rebellion of 1857	1857-05-10T00:00:00Z	1858-06-20T00:00:00Z	Q18129046
1226	Q134949	Winter War	1939-11-30T00:00:00Z	1940-03-13T00:00:00Z	Q33
1227	Q134949	Winter War	1939-11-30T00:00:00Z	1940-03-13T00:00:00Z	Q15180
1228	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q12560
1229	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q27306
1230	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q62651
1231	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q156199
1232	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q160440
1233	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q161885
1234	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q170072
1235	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q171393
1236	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q172107
1237	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q186096
1238	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q212439
1239	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q215443
1240	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q695919
1241	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q819125
1242	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q4210248
1243	Q151616	Great Northern War	1700-02-22T00:00:00Z	1721-09-10T00:00:00Z	Q10957559
1244	Q151663	Revolt of the Comuneros	1520-01-01T00:00:00Z	1522-01-01T00:00:00Z	Q32500
1245	Q151663	Revolt of the Comuneros	1520-01-01T00:00:00Z	1522-01-01T00:00:00Z	Q2991502
1246	Q151663	Revolt of the Comuneros	1520-01-01T00:00:00Z	1522-01-01T00:00:00Z	Q5157726
1247	Q152004	War of the Pacific	1879-04-05T00:00:00Z	1884-04-04T00:00:00Z	Q298
1248	Q832273	Eritrean–Ethiopian War	1998-05-06T00:00:00Z	2000-05-25T00:00:00Z	Q986
1249	Q838695	First Congo War	1996-10-24T00:00:00Z	1997-05-16T00:00:00Z	Q916
1250	Q838695	First Congo War	1996-10-24T00:00:00Z	1997-05-16T00:00:00Z	Q967
1251	Q838695	First Congo War	1996-10-24T00:00:00Z	1997-05-16T00:00:00Z	Q1036
